month,fy,product_id,product_name,category,warehouse,opening_stock,stock_received,stock_sold,damaged_in_transit,closing_stock,transit_damage_pct,stockout_days,reorder_triggered,supplier_lead_days,po_raised,cost_of_goods_inr,holding_cost_inr,is_peak_month
Feb-2024,FY24,PL020,Bamboo Palm,Live Plants,Delhi Hub,1802,1863,1384,104,2177,7.51,0,No,5,No,373680,8816,Yes
Feb-2024,FY24,SD001,Cherry Tomato Seeds,Seeds,Mumbai Hub,690,1664,1371,4,979,0.29,0,No,9,No,24678,264,Yes
Feb-2024,FY24,SD002,Spinach Seeds (50g),Seeds,Talegaon Main (Pune),870,607,1072,0,405,0.0,0,No,6,No,15008,85,Yes
Feb-2024,FY24,SD003,Coriander Seeds (50g),Seeds,Hyderabad Spoke,448,625,1014,2,57,0.2,0,Yes,13,Yes,12168,10,Yes
Feb-2024,FY24,SD004,Chilli Hybrid Seeds,Seeds,Talegaon Main (Pune),373,1056,585,0,844,0.0,0,No,12,No,12870,278,Yes
Feb-2024,FY24,SD005,Marigold Seeds,Seeds,Hyderabad Spoke,281,1994,1585,3,687,0.19,0,No,13,No,25360,164,Yes
Feb-2024,FY24,SD006,Sunflower Seeds,Seeds,Talegaon Main (Pune),301,1897,573,3,1622,0.52,0,No,11,No,11460,486,Yes
Feb-2024,FY24,SD007,Petunia Seeds,Seeds,Mumbai Hub,819,1152,1280,5,686,0.39,0,No,11,No,35840,288,Yes
Feb-2024,FY24,SD008,Methi Seeds (100g),Seeds,Bengaluru Hub,692,1247,1375,1,563,0.07,0,No,8,No,13750,84,Yes
Feb-2024,FY24,SD009,Basil Seeds,Seeds,Mumbai Hub,259,753,1002,2,8,0.2,2,Yes,10,Yes,15030,1,Yes
Feb-2024,FY24,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Bengaluru Hub,1303,1203,791,5,1710,0.63,0,No,13,No,83055,2693,Yes
Feb-2024,FY24,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Delhi Hub,1802,932,1137,0,1597,0.0,0,No,5,No,153495,3233,Yes
Feb-2024,FY24,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Bengaluru Hub,1225,730,1158,0,797,0.0,0,No,11,No,243180,2510,Yes
Feb-2024,FY24,PT004,Classic Terracotta 6in,Pots & Planters,Talegaon Main (Pune),993,1458,1516,4,931,0.26,0,No,11,No,106120,977,Yes
Feb-2024,FY24,PT005,Self-Watering Pot 7in,Pots & Planters,Delhi Hub,344,679,643,3,377,0.47,0,No,8,No,154320,1357,Yes
Feb-2024,FY24,PT006,Hanging Basket Planter,Pots & Planters,Mumbai Hub,1681,665,959,5,1382,0.52,0,No,11,No,158235,3420,Yes
Feb-2024,FY24,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Delhi Hub,1502,797,1433,3,863,0.21,0,No,9,No,558870,5048,Yes
Feb-2024,FY24,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Talegaon Main (Pune),497,1409,869,1,1036,0.12,0,No,10,No,69520,1243,Yes
Feb-2024,FY24,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Delhi Hub,1145,1265,516,5,1889,0.97,0,No,12,No,49020,2691,Yes
Feb-2024,FY24,FR002,Organic Vermicompost (2kg),Fertilisers,Mumbai Hub,1692,1437,1076,1,2052,0.09,0,No,3,No,118360,3385,Yes
Feb-2024,FY24,FR003,Seaweed Liquid Fertiliser,Fertilisers,Bengaluru Hub,1264,613,847,4,1026,0.47,0,No,14,No,67760,1231,Yes
Feb-2024,FY24,FR004,Bone Meal Fertiliser (500g),Fertilisers,Delhi Hub,1136,647,544,5,1234,0.92,0,No,4,No,54400,1851,Yes
Feb-2024,FY24,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Bengaluru Hub,2063,1208,1348,4,1919,0.3,0,No,7,No,94360,2014,Yes
Feb-2024,FY24,TL001,Garden Pruner – Stainless,Tools,Bengaluru Hub,1178,1763,722,2,2217,0.28,0,No,4,No,104690,4821,Yes
Feb-2024,FY24,TL002,Watering Can 2L,Tools,Mumbai Hub,1326,1856,1390,1,1791,0.07,0,No,14,No,132050,2552,Yes
Feb-2024,FY24,TL003,Premium Potting Mix 5kg,Tools,Delhi Hub,364,802,1156,4,6,0.35,4,Yes,9,Yes,150280,11,Yes
Feb-2024,FY24,TL004,Pebbles Decorative 500g,Tools,Talegaon Main (Pune),597,1395,1479,2,511,0.14,0,No,3,No,81345,421,Yes
Feb-2024,FY24,TL005,Moisture Meter,Tools,Mumbai Hub,1103,1524,956,1,1670,0.1,0,No,9,No,191200,5010,Yes
Feb-2024,FY24,GF001,Green Starter Kit,Gifting,Mumbai Hub,2024,1584,635,3,2970,0.47,0,No,10,No,234950,16483,Yes
Feb-2024,FY24,GF002,Plant Parent Gift Box,Gifting,Talegaon Main (Pune),681,1927,327,1,2280,0.31,0,No,4,No,215820,22572,Yes
Feb-2024,FY24,GF003,Festive Diwali Plant Hamper,Gifting,Bengaluru Hub,2198,463,1164,4,1493,0.34,0,No,14,No,1280400,24634,Yes
Feb-2024,FY24,GF004,Corporate Desk Plant Set,Gifting,Talegaon Main (Pune),1351,1316,1296,4,1367,0.31,0,No,7,No,699840,11072,Yes
Feb-2024,FY24,GF005,Anniversary Succulent Box,Gifting,Delhi Hub,970,597,564,0,1003,0.0,0,No,9,No,242520,6469,Yes
Mar-2024,FY24,PL001,Monstera Deliciosa,Live Plants,Delhi Hub,1344,445,492,14,1283,2.85,0,No,14,No,68880,2694,No
Mar-2024,FY24,PL002,Peace Lily,Live Plants,Bengaluru Hub,2156,501,126,9,2522,7.14,0,No,5,No,11340,3404,No
Mar-2024,FY24,PL003,Snake Plant (Sansevieria),Live Plants,Mumbai Hub,748,1189,741,42,1154,5.67,0,No,5,No,74100,1731,No
Mar-2024,FY24,PL004,Fiddle Leaf Fig,Live Plants,Hyderabad Spoke,1281,1034,680,27,1608,3.97,0,No,5,No,204000,7236,No
Mar-2024,FY24,PL005,Golden Pothos,Live Plants,Talegaon Main (Pune),2469,313,271,26,2485,9.59,0,No,13,No,16260,2236,No
Mar-2024,FY24,PL006,ZZ Plant,Live Plants,Hyderabad Spoke,1073,561,85,4,1545,4.71,0,No,4,No,13600,3708,No
Mar-2024,FY24,PL007,Spider Plant,Live Plants,Hyderabad Spoke,434,720,276,22,856,7.97,0,No,11,No,20700,963,No
Mar-2024,FY24,PL008,Money Plant (Epipremnum),Live Plants,Talegaon Main (Pune),2416,958,543,29,2802,5.34,0,No,9,No,27150,2101,No
Mar-2024,FY24,PL009,Rubber Plant,Live Plants,Mumbai Hub,1095,944,456,43,1540,9.43,0,No,10,No,82080,4158,No
Mar-2024,FY24,PL010,Aglaonema Red,Live Plants,Talegaon Main (Pune),243,905,647,54,447,8.35,0,No,4,No,135870,1408,No
Mar-2024,FY24,PL011,Rose – Red (Grafted),Live Plants,Mumbai Hub,1649,711,108,10,2242,9.26,0,No,4,No,14040,4371,No
Mar-2024,FY24,PL012,Hibiscus – Pink,Live Plants,Hyderabad Spoke,2479,291,463,45,2262,9.72,0,No,4,No,50930,3732,No
Mar-2024,FY24,PL013,Bougainvillea,Live Plants,Bengaluru Hub,1463,778,749,70,1422,9.35,0,No,12,No,86135,2452,No
Mar-2024,FY24,PL014,Ixora,Live Plants,Mumbai Hub,1215,555,460,28,1282,6.09,0,No,14,No,39100,1634,No
Mar-2024,FY24,PL015,Marigold Seedling,Live Plants,Hyderabad Spoke,1275,303,261,20,1297,7.66,0,No,8,No,10440,778,No
Mar-2024,FY24,PL016,Aloe Vera,Live Plants,Mumbai Hub,2244,956,668,43,2489,6.44,0,No,4,No,53440,2986,No
Mar-2024,FY24,PL017,Cactus Mix (3 pack),Live Plants,Delhi Hub,2044,655,545,18,2136,3.3,0,No,5,No,35425,2082,No
Mar-2024,FY24,PL018,Echeveria Set of 3,Live Plants,Hyderabad Spoke,1878,287,495,29,1641,5.86,0,No,12,No,47025,2338,No
Mar-2024,FY24,PL019,Areca Palm,Live Plants,Bengaluru Hub,218,810,267,25,736,9.36,0,No,3,No,66750,2760,No
Mar-2024,FY24,PL020,Bamboo Palm,Live Plants,Hyderabad Spoke,1682,111,269,19,1505,7.06,0,No,8,No,72630,6095,No
Mar-2024,FY24,SD001,Cherry Tomato Seeds,Seeds,Delhi Hub,1973,1027,343,1,2656,0.29,0,No,10,No,6174,717,No
Mar-2024,FY24,SD002,Spinach Seeds (50g),Seeds,Hyderabad Spoke,458,110,334,1,233,0.3,0,No,7,No,4676,48,No
Mar-2024,FY24,SD003,Coriander Seeds (50g),Seeds,Talegaon Main (Pune),619,927,486,0,1060,0.0,0,No,12,No,5832,190,No
Mar-2024,FY24,SD004,Chilli Hybrid Seeds,Seeds,Bengaluru Hub,635,416,439,2,610,0.46,0,No,11,No,9658,201,No
Mar-2024,FY24,SD005,Marigold Seeds,Seeds,Hyderabad Spoke,1824,988,866,2,1944,0.23,0,No,6,No,13856,466,No
Mar-2024,FY24,SD006,Sunflower Seeds,Seeds,Mumbai Hub,1982,428,870,3,1537,0.34,0,No,11,No,17400,461,No
Mar-2024,FY24,SD007,Petunia Seeds,Seeds,Mumbai Hub,2190,513,850,2,1851,0.24,0,No,4,No,23800,777,No
Mar-2024,FY24,SD008,Methi Seeds (100g),Seeds,Delhi Hub,1358,290,214,1,1433,0.47,0,No,12,No,2140,214,No
Mar-2024,FY24,SD009,Basil Seeds,Seeds,Hyderabad Spoke,813,1015,333,5,1490,1.5,0,No,6,No,4995,335,No
Mar-2024,FY24,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Delhi Hub,1167,294,516,4,941,0.78,0,No,10,No,54180,1482,No
Mar-2024,FY24,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Bengaluru Hub,2338,231,722,4,1843,0.55,0,No,7,No,97470,3732,No
Mar-2024,FY24,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Talegaon Main (Pune),2490,602,606,0,2486,0.0,0,No,8,No,127260,7830,No
Mar-2024,FY24,PT004,Classic Terracotta 6in,Pots & Planters,Delhi Hub,2058,230,794,4,1490,0.5,0,No,8,No,55580,1564,No
Mar-2024,FY24,PT005,Self-Watering Pot 7in,Pots & Planters,Bengaluru Hub,450,307,611,1,145,0.16,0,No,7,No,146640,522,No
Mar-2024,FY24,PT006,Hanging Basket Planter,Pots & Planters,Hyderabad Spoke,1732,720,483,3,1966,0.62,0,No,11,No,79695,4865,No
Mar-2024,FY24,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Mumbai Hub,438,628,382,5,679,1.31,0,No,11,No,148980,3972,No
Mar-2024,FY24,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Bengaluru Hub,1865,961,443,5,2378,1.13,0,No,13,No,35440,2853,No
Mar-2024,FY24,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Bengaluru Hub,2218,645,619,5,2239,0.81,0,No,12,No,58805,3190,No
Mar-2024,FY24,FR002,Organic Vermicompost (2kg),Fertilisers,Talegaon Main (Pune),1543,341,799,1,1084,0.13,0,No,10,No,87890,1788,No
Mar-2024,FY24,FR003,Seaweed Liquid Fertiliser,Fertilisers,Hyderabad Spoke,1730,1003,492,5,2236,1.02,0,No,10,No,39360,2683,No
Mar-2024,FY24,FR004,Bone Meal Fertiliser (500g),Fertilisers,Bengaluru Hub,994,701,118,2,1575,1.69,0,No,12,No,11800,2362,No
Mar-2024,FY24,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Bengaluru Hub,1764,494,345,3,1910,0.87,0,No,11,No,24150,2005,No
Mar-2024,FY24,TL001,Garden Pruner – Stainless,Tools,Bengaluru Hub,949,944,168,1,1724,0.6,0,No,11,No,24360,3749,No
Mar-2024,FY24,TL002,Watering Can 2L,Tools,Delhi Hub,444,645,606,0,483,0.0,0,No,3,No,57570,688,No
Mar-2024,FY24,TL003,Premium Potting Mix 5kg,Tools,Mumbai Hub,2350,1163,700,0,2813,0.0,0,No,3,No,91000,5485,No
Mar-2024,FY24,TL004,Pebbles Decorative 500g,Tools,Talegaon Main (Pune),298,1038,99,5,1232,5.05,0,No,13,No,5445,1016,No
Mar-2024,FY24,TL005,Moisture Meter,Tools,Bengaluru Hub,1057,766,751,4,1068,0.53,0,No,10,No,150200,3204,No
Mar-2024,FY24,GF001,Green Starter Kit,Gifting,Talegaon Main (Pune),1774,213,861,1,1125,0.12,0,No,14,No,318570,6243,No
Mar-2024,FY24,GF002,Plant Parent Gift Box,Gifting,Mumbai Hub,632,288,443,4,473,0.9,0,No,10,No,292380,4682,No
Mar-2024,FY24,GF003,Festive Diwali Plant Hamper,Gifting,Bengaluru Hub,659,484,722,5,416,0.69,0,No,13,No,794200,6864,No
Mar-2024,FY24,GF004,Corporate Desk Plant Set,Gifting,Delhi Hub,2365,743,153,3,2952,1.96,0,No,3,No,82620,23911,No
Mar-2024,FY24,GF005,Anniversary Succulent Box,Gifting,Bengaluru Hub,1827,193,185,3,1832,1.62,0,No,3,No,79550,11816,No
Apr-2024,FY25,PL001,Monstera Deliciosa,Live Plants,Hyderabad Spoke,731,1037,333,21,1414,6.31,0,No,13,No,46620,2969,No
Apr-2024,FY25,PL002,Peace Lily,Live Plants,Bengaluru Hub,321,125,436,43,0,9.86,1,Yes,14,Yes,39240,0,No
Apr-2024,FY25,PL003,Snake Plant (Sansevieria),Live Plants,Bengaluru Hub,505,173,668,50,0,7.49,2,Yes,3,Yes,66800,0,No
Apr-2024,FY25,PL004,Fiddle Leaf Fig,Live Plants,Bengaluru Hub,1905,296,119,9,2073,7.56,0,No,13,No,35700,9328,No
Apr-2024,FY25,PL005,Golden Pothos,Live Plants,Bengaluru Hub,1045,1111,230,10,1916,4.35,0,No,11,No,13800,1724,No
Apr-2024,FY25,PL006,ZZ Plant,Live Plants,Delhi Hub,1557,492,894,83,1072,9.28,0,No,8,No,143040,2572,No
Apr-2024,FY25,PL007,Spider Plant,Live Plants,Mumbai Hub,2271,886,802,29,2326,3.62,0,No,4,No,60150,2616,No
Apr-2024,FY25,PL008,Money Plant (Epipremnum),Live Plants,Talegaon Main (Pune),1044,116,117,7,1036,5.98,0,No,11,No,5850,777,No
Apr-2024,FY25,PL009,Rubber Plant,Live Plants,Talegaon Main (Pune),805,795,250,18,1332,7.2,0,No,11,No,45000,3596,No
Apr-2024,FY25,PL010,Aglaonema Red,Live Plants,Talegaon Main (Pune),1121,894,399,27,1589,6.77,0,No,10,No,83790,5005,No
Apr-2024,FY25,PL011,Rose – Red (Grafted),Live Plants,Bengaluru Hub,2433,487,842,57,2021,6.77,0,No,5,No,109460,3940,No
Apr-2024,FY25,PL012,Hibiscus – Pink,Live Plants,Mumbai Hub,905,1042,632,58,1257,9.18,0,No,14,No,69520,2074,No
Apr-2024,FY25,PL013,Bougainvillea,Live Plants,Talegaon Main (Pune),2298,214,898,49,1565,5.46,0,No,12,No,103270,2699,No
Apr-2024,FY25,PL014,Ixora,Live Plants,Bengaluru Hub,715,542,677,29,551,4.28,0,No,3,No,57545,702,No
Apr-2024,FY25,PL015,Marigold Seedling,Live Plants,Delhi Hub,2424,519,593,56,2294,9.44,0,No,11,No,23720,1376,No
Apr-2024,FY25,PL016,Aloe Vera,Live Plants,Delhi Hub,271,152,413,39,0,9.44,1,Yes,10,Yes,33040,0,No
Apr-2024,FY25,PL017,Cactus Mix (3 pack),Live Plants,Hyderabad Spoke,1293,843,865,82,1189,9.48,0,No,3,No,56225,1159,No
Apr-2024,FY25,PL018,Echeveria Set of 3,Live Plants,Hyderabad Spoke,2154,500,110,7,2537,6.36,0,No,6,No,10450,3615,No
Apr-2024,FY25,PL019,Areca Palm,Live Plants,Mumbai Hub,1679,545,473,43,1708,9.09,0,No,5,No,118250,6405,No
Apr-2024,FY25,PL020,Bamboo Palm,Live Plants,Bengaluru Hub,583,711,542,28,724,5.17,0,No,13,No,146340,2932,No
Apr-2024,FY25,SD001,Cherry Tomato Seeds,Seeds,Mumbai Hub,1038,576,480,2,1132,0.42,0,No,10,No,8640,305,No
Apr-2024,FY25,SD002,Spinach Seeds (50g),Seeds,Bengaluru Hub,1040,766,82,5,1719,6.1,0,No,12,No,1148,360,No
Apr-2024,FY25,SD003,Coriander Seeds (50g),Seeds,Hyderabad Spoke,2000,380,433,2,1945,0.46,0,No,13,No,5196,350,No
Apr-2024,FY25,SD004,Chilli Hybrid Seeds,Seeds,Bengaluru Hub,833,1004,711,2,1124,0.28,0,No,12,No,15642,370,No
Apr-2024,FY25,SD005,Marigold Seeds,Seeds,Hyderabad Spoke,1243,223,534,5,927,0.94,0,No,7,No,8544,222,No
Apr-2024,FY25,SD006,Sunflower Seeds,Seeds,Talegaon Main (Pune),1267,693,714,5,1241,0.7,0,No,11,No,14280,372,No
Apr-2024,FY25,SD007,Petunia Seeds,Seeds,Delhi Hub,2095,1077,717,2,2453,0.28,0,No,13,No,20076,1030,No
Apr-2024,FY25,SD008,Methi Seeds (100g),Seeds,Bengaluru Hub,1565,196,525,0,1236,0.0,0,No,11,No,5250,185,No
Apr-2024,FY25,SD009,Basil Seeds,Seeds,Delhi Hub,1387,787,380,5,1789,1.32,0,No,10,No,5700,402,No
Apr-2024,FY25,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Talegaon Main (Pune),273,283,546,0,10,0.0,1,Yes,11,Yes,57330,15,No
Apr-2024,FY25,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Hyderabad Spoke,2297,202,877,0,1622,0.0,0,No,11,No,118395,3284,No
Apr-2024,FY25,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Bengaluru Hub,1219,677,173,0,1723,0.0,0,No,4,No,36330,5427,No
Apr-2024,FY25,PT004,Classic Terracotta 6in,Pots & Planters,Hyderabad Spoke,660,831,214,3,1274,1.4,0,No,10,No,14980,1337,No
Apr-2024,FY25,PT005,Self-Watering Pot 7in,Pots & Planters,Hyderabad Spoke,335,221,87,4,465,4.6,0,No,13,No,20880,1674,No
Apr-2024,FY25,PT006,Hanging Basket Planter,Pots & Planters,Hyderabad Spoke,932,843,285,5,1485,1.75,0,No,3,No,47025,3675,No
Apr-2024,FY25,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Delhi Hub,849,470,249,5,1065,2.01,0,No,13,No,97110,6230,No
Apr-2024,FY25,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Mumbai Hub,578,900,672,0,806,0.0,0,No,13,No,53760,967,No
Apr-2024,FY25,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Hyderabad Spoke,1716,771,175,5,2307,2.86,0,No,6,No,16625,3287,No
Apr-2024,FY25,FR002,Organic Vermicompost (2kg),Fertilisers,Delhi Hub,1283,1110,862,0,1531,0.0,0,No,10,No,94820,2526,No
Apr-2024,FY25,FR003,Seaweed Liquid Fertiliser,Fertilisers,Talegaon Main (Pune),2202,516,658,2,2058,0.3,0,No,4,No,52640,2469,No
Apr-2024,FY25,FR004,Bone Meal Fertiliser (500g),Fertilisers,Bengaluru Hub,1550,391,626,0,1315,0.0,0,No,3,No,62600,1972,No
Apr-2024,FY25,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Mumbai Hub,2423,286,462,3,2244,0.65,0,No,14,No,32340,2356,No
Apr-2024,FY25,TL001,Garden Pruner – Stainless,Tools,Delhi Hub,2220,517,475,2,2260,0.42,0,No,12,No,68875,4915,No
Apr-2024,FY25,TL002,Watering Can 2L,Tools,Mumbai Hub,1136,792,491,5,1432,1.02,0,No,5,No,46645,2040,No
Apr-2024,FY25,TL003,Premium Potting Mix 5kg,Tools,Bengaluru Hub,631,688,801,5,513,0.62,0,No,14,No,104130,1000,No
Apr-2024,FY25,TL004,Pebbles Decorative 500g,Tools,Hyderabad Spoke,2015,657,719,0,1953,0.0,0,No,6,No,39545,1611,No
Apr-2024,FY25,TL005,Moisture Meter,Tools,Talegaon Main (Pune),1053,311,94,2,1268,2.13,0,No,7,No,18800,3804,No
Apr-2024,FY25,GF001,Green Starter Kit,Gifting,Mumbai Hub,2461,967,114,3,3311,2.63,0,No,4,No,42180,18376,No
Apr-2024,FY25,GF002,Plant Parent Gift Box,Gifting,Mumbai Hub,1831,1132,499,4,2460,0.8,0,No,14,No,329340,24354,No
Apr-2024,FY25,GF003,Festive Diwali Plant Hamper,Gifting,Talegaon Main (Pune),2264,518,645,4,2133,0.62,0,No,5,No,709500,35194,No
Apr-2024,FY25,GF004,Corporate Desk Plant Set,Gifting,Talegaon Main (Pune),828,797,295,1,1329,0.34,0,No,10,No,159300,10764,No
Apr-2024,FY25,GF005,Anniversary Succulent Box,Gifting,Hyderabad Spoke,2252,715,459,2,2506,0.44,0,No,11,No,197370,16163,No
May-2024,FY25,PL001,Monstera Deliciosa,Live Plants,Talegaon Main (Pune),487,296,266,25,492,9.4,0,No,3,No,37240,1033,No
May-2024,FY25,PL002,Peace Lily,Live Plants,Hyderabad Spoke,1586,1184,414,19,2337,4.59,0,No,9,No,37260,3154,No
May-2024,FY25,PL003,Snake Plant (Sansevieria),Live Plants,Talegaon Main (Pune),2017,768,155,10,2620,6.45,0,No,5,No,15500,3930,No
May-2024,FY25,PL004,Fiddle Leaf Fig,Live Plants,Talegaon Main (Pune),1749,355,240,11,1853,4.58,0,No,4,No,72000,8338,No
May-2024,FY25,PL005,Golden Pothos,Live Plants,Talegaon Main (Pune),1216,371,802,76,709,9.48,0,No,9,No,48120,638,No
May-2024,FY25,PL006,ZZ Plant,Live Plants,Mumbai Hub,1354,599,899,39,1015,4.34,0,No,4,No,143840,2436,No
May-2024,FY25,PL007,Spider Plant,Live Plants,Bengaluru Hub,396,1135,248,8,1275,3.23,0,No,5,No,18600,1434,No
May-2024,FY25,PL008,Money Plant (Epipremnum),Live Plants,Talegaon Main (Pune),711,791,360,20,1122,5.56,0,No,6,No,18000,841,No
May-2024,FY25,PL009,Rubber Plant,Live Plants,Talegaon Main (Pune),1096,989,330,14,1741,4.24,0,No,4,No,59400,4700,No
May-2024,FY25,PL010,Aglaonema Red,Live Plants,Hyderabad Spoke,890,1036,321,28,1577,8.72,0,No,3,No,67410,4967,No
May-2024,FY25,PL011,Rose – Red (Grafted),Live Plants,Mumbai Hub,1751,293,462,16,1566,3.46,0,No,3,No,60060,3053,No
May-2024,FY25,PL012,Hibiscus – Pink,Live Plants,Bengaluru Hub,260,1059,724,34,561,4.7,0,No,3,No,79640,925,No
May-2024,FY25,PL013,Bougainvillea,Live Plants,Talegaon Main (Pune),1806,618,81,5,2338,6.17,0,No,9,No,9315,4033,No
May-2024,FY25,PL014,Ixora,Live Plants,Delhi Hub,1829,747,416,30,2130,7.21,0,No,8,No,35360,2715,No
May-2024,FY25,PL015,Marigold Seedling,Live Plants,Bengaluru Hub,1911,1130,427,41,2573,9.6,0,No,10,No,17080,1543,No
May-2024,FY25,PL016,Aloe Vera,Live Plants,Delhi Hub,1899,828,465,38,2224,8.17,0,No,8,No,37200,2668,No
May-2024,FY25,PL017,Cactus Mix (3 pack),Live Plants,Delhi Hub,520,593,616,29,468,4.71,0,No,4,No,40040,456,No
May-2024,FY25,PL018,Echeveria Set of 3,Live Plants,Delhi Hub,287,736,216,9,798,4.17,0,No,5,No,20520,1137,No
May-2024,FY25,PL019,Areca Palm,Live Plants,Talegaon Main (Pune),2469,245,242,13,2459,5.37,0,No,9,No,60500,9221,No
May-2024,FY25,PL020,Bamboo Palm,Live Plants,Hyderabad Spoke,452,1106,273,13,1272,4.76,0,No,3,No,73710,5151,No
May-2024,FY25,SD001,Cherry Tomato Seeds,Seeds,Bengaluru Hub,1402,571,233,4,1736,1.72,0,No,10,No,4194,468,No
May-2024,FY25,SD002,Spinach Seeds (50g),Seeds,Talegaon Main (Pune),579,1097,305,2,1369,0.66,0,No,8,No,4270,287,No
May-2024,FY25,SD003,Coriander Seeds (50g),Seeds,Bengaluru Hub,2486,984,633,0,2837,0.0,0,No,7,No,7596,510,No
May-2024,FY25,SD004,Chilli Hybrid Seeds,Seeds,Delhi Hub,1165,466,878,5,748,0.57,0,No,9,No,19316,246,No
May-2024,FY25,SD005,Marigold Seeds,Seeds,Delhi Hub,441,1078,154,4,1361,2.6,0,No,7,No,2464,326,No
May-2024,FY25,SD006,Sunflower Seeds,Seeds,Bengaluru Hub,219,1159,894,3,481,0.34,0,No,11,No,17880,144,No
May-2024,FY25,SD007,Petunia Seeds,Seeds,Mumbai Hub,1515,204,830,0,889,0.0,0,No,7,No,23240,373,No
May-2024,FY25,SD008,Methi Seeds (100g),Seeds,Delhi Hub,2135,1125,441,3,2816,0.68,0,No,14,No,4410,422,No
May-2024,FY25,SD009,Basil Seeds,Seeds,Bengaluru Hub,529,322,284,5,562,1.76,0,No,8,No,4260,126,No
May-2024,FY25,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Delhi Hub,991,164,380,1,774,0.26,0,No,12,No,39900,1219,No
May-2024,FY25,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Hyderabad Spoke,1341,875,816,3,1397,0.37,0,No,7,No,110160,2828,No
May-2024,FY25,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Talegaon Main (Pune),2216,809,86,4,2935,4.65,0,No,5,No,18060,9245,No
May-2024,FY25,PT004,Classic Terracotta 6in,Pots & Planters,Mumbai Hub,431,340,210,3,558,1.43,0,No,3,No,14700,585,No
May-2024,FY25,PT005,Self-Watering Pot 7in,Pots & Planters,Mumbai Hub,1118,860,327,5,1646,1.53,0,No,13,No,78480,5925,No
May-2024,FY25,PT006,Hanging Basket Planter,Pots & Planters,Hyderabad Spoke,2168,790,688,4,2266,0.58,0,No,4,No,113520,5608,No
May-2024,FY25,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Hyderabad Spoke,1420,454,471,0,1403,0.0,0,No,5,No,183690,8207,No
May-2024,FY25,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Delhi Hub,2238,335,178,1,2394,0.56,0,No,12,No,14240,2872,No
May-2024,FY25,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Delhi Hub,1791,127,675,1,1242,0.15,0,No,12,No,64125,1769,No
May-2024,FY25,FR002,Organic Vermicompost (2kg),Fertilisers,Bengaluru Hub,219,302,511,3,7,0.59,5,Yes,6,Yes,56210,11,No
May-2024,FY25,FR003,Seaweed Liquid Fertiliser,Fertilisers,Mumbai Hub,1752,262,316,0,1698,0.0,0,No,10,No,25280,2037,No
May-2024,FY25,FR004,Bone Meal Fertiliser (500g),Fertilisers,Bengaluru Hub,2251,218,357,2,2110,0.56,0,No,11,No,35700,3165,No
May-2024,FY25,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Mumbai Hub,977,827,201,2,1601,1.0,0,No,13,No,14070,1681,No
May-2024,FY25,TL001,Garden Pruner – Stainless,Tools,Mumbai Hub,2485,1075,779,4,2777,0.51,0,No,4,No,112955,6039,No
May-2024,FY25,TL002,Watering Can 2L,Tools,Talegaon Main (Pune),231,799,595,4,431,0.67,0,No,7,No,56525,614,No
May-2024,FY25,TL003,Premium Potting Mix 5kg,Tools,Mumbai Hub,324,819,401,0,742,0.0,0,No,14,No,52130,1446,No
May-2024,FY25,TL004,Pebbles Decorative 500g,Tools,Talegaon Main (Pune),1094,885,693,4,1282,0.58,0,No,14,No,38115,1057,No
May-2024,FY25,TL005,Moisture Meter,Tools,Bengaluru Hub,1045,991,426,4,1606,0.94,0,No,7,No,85200,4818,No
May-2024,FY25,GF001,Green Starter Kit,Gifting,Delhi Hub,387,719,372,3,731,0.81,0,No,14,No,137640,4057,No
May-2024,FY25,GF002,Plant Parent Gift Box,Gifting,Mumbai Hub,1870,744,497,4,2113,0.8,0,No,10,No,328020,20918,No
