month,fy,city,state,channel,total_orders,revenue_inr,avg_order_value_inr,units_sold,new_customers,returning_customers,returns,return_rate_pct,cancellations,discount_orders_pct,avg_discount_pct,city_tier
Aug-2023,FY24,Nashik,Maharashtra,Corporate Gifting,46,49262,1020,73,14,13,5,12.5,1,28.5,13.7,Non-Metro
Aug-2023,FY24,Nashik,Maharashtra,Meesho,17,18965,1168,23,4,5,1,9.3,0,21.0,5.5,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Amazon,102,149074,1439,115,19,44,6,6.0,4,29.8,14.4,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Flipkart,69,101179,1425,117,27,22,8,12.9,1,21.3,12.8,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Ugaoo Website,82,73725,856,107,26,38,6,7.5,2,21.7,12.4,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Blinkit,28,32451,1277,49,8,11,2,8.4,1,27.8,5.5,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Zepto,29,22497,879,47,11,9,3,12.4,0,44.3,11.2,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Retail Store,100,148588,1487,170,23,49,11,11.0,5,20.5,16.8,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Corporate Gifting,41,61277,1394,51,11,13,4,11.9,1,42.0,10.3,Non-Metro
Aug-2023,FY24,Bhopal,Madhya Pradesh,Meesho,17,23226,1194,25,4,8,1,6.1,0,41.0,12.1,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Amazon,121,163293,1348,169,35,53,6,5.4,6,24.9,11.4,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Flipkart,63,96838,1582,84,19,27,5,8.8,2,19.4,9.1,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Ugaoo Website,68,98037,1496,78,26,31,5,8.7,1,20.0,9.6,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Blinkit,48,75245,1509,57,15,18,5,10.6,2,23.1,16.2,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Zepto,36,36571,936,54,14,19,2,8.2,1,22.8,9.1,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Retail Store,71,85189,1240,90,19,27,5,8.1,2,29.6,7.8,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Corporate Gifting,58,72034,1314,98,13,26,5,9.3,1,29.3,15.5,Non-Metro
Aug-2023,FY24,Indore,Madhya Pradesh,Meesho,5,9460,1490,8,1,2,0,6.6,0,18.1,9.9,Non-Metro
Sep-2023,FY24,Bengaluru,Karnataka,Amazon,2905,2648381,913,3487,658,1112,244,8.4,80,37.3,7.4,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Flipkart,2804,2447417,873,3564,1123,1483,308,11.0,68,44.7,18.1,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Ugaoo Website,1608,1409515,877,2627,555,714,138,8.6,96,34.1,16.9,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Blinkit,675,1012737,1497,934,277,299,60,8.9,30,22.7,5.3,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Zepto,425,662123,1561,541,130,141,22,5.4,23,20.4,18.8,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Retail Store,2717,2487203,914,3103,1120,1131,154,5.7,98,19.0,13.4,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Corporate Gifting,918,1080212,1175,1158,327,356,46,5.1,19,28.0,12.5,Metro
Sep-2023,FY24,Bengaluru,Karnataka,Meesho,270,239864,871,358,106,111,31,11.5,5,43.9,6.9,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Amazon,2524,2758516,1093,3055,769,1335,181,7.2,136,41.3,10.7,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Flipkart,2031,2047905,1008,2926,472,833,170,8.4,43,32.0,6.6,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Ugaoo Website,1439,1997714,1388,2486,306,673,138,9.6,71,32.6,6.8,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Blinkit,875,1231418,1409,975,195,403,46,5.3,45,34.9,6.4,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Zepto,607,761284,1253,854,134,254,71,11.7,34,25.2,10.7,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Retail Store,1546,1984839,1286,1871,528,584,139,9.0,33,43.8,5.5,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Corporate Gifting,1061,1459097,1373,1393,416,348,110,10.4,28,19.3,14.3,Metro
Sep-2023,FY24,Mumbai,Maharashtra,Meesho,333,438758,1319,428,117,143,22,6.8,9,29.7,10.9,Metro
Sep-2023,FY24,Delhi,Delhi,Amazon,1571,2354297,1498,2117,322,495,95,6.1,72,40.3,13.3,Metro
Sep-2023,FY24,Delhi,Delhi,Flipkart,1287,1909586,1481,1868,272,490,163,12.7,40,43.5,15.1,Metro
Sep-2023,FY24,Delhi,Delhi,Ugaoo Website,1009,958441,945,1682,214,438,99,9.9,22,20.4,9.9,Metro
Sep-2023,FY24,Delhi,Delhi,Blinkit,483,466028,971,601,171,147,40,8.4,17,33.9,15.1,Metro
Sep-2023,FY24,Delhi,Delhi,Zepto,377,571869,1522,528,84,136,35,9.3,14,43.2,10.2,Metro
Sep-2023,FY24,Delhi,Delhi,Retail Store,1077,1185893,1104,1345,310,507,89,8.3,51,23.6,16.7,Metro
Sep-2023,FY24,Delhi,Delhi,Corporate Gifting,718,931063,1291,799,287,233,46,6.5,20,33.1,8.6,Metro
Sep-2023,FY24,Delhi,Delhi,Meesho,258,353435,1384,403,105,85,28,11.0,8,30.3,5.8,Metro
Sep-2023,FY24,Pune,Maharashtra,Amazon,1102,1277674,1159,1721,200,413,100,9.1,37,43.6,15.6,Metro
Sep-2023,FY24,Pune,Maharashtra,Flipkart,1240,1508694,1215,1416,262,586,114,9.2,53,22.3,17.8,Metro
Sep-2023,FY24,Pune,Maharashtra,Ugaoo Website,739,934457,1260,846,292,303,66,9.0,35,24.4,17.9,Metro
Sep-2023,FY24,Pune,Maharashtra,Blinkit,389,350268,894,660,114,209,29,7.6,16,28.5,16.1,Metro
Sep-2023,FY24,Pune,Maharashtra,Zepto,433,457323,1051,578,150,230,24,5.7,19,34.3,17.5,Metro
Sep-2023,FY24,Pune,Maharashtra,Retail Store,723,684754,951,948,203,233,52,7.3,24,29.2,18.7,Metro
Sep-2023,FY24,Pune,Maharashtra,Corporate Gifting,659,955628,1454,1036,248,244,51,7.8,38,34.4,8.4,Metro
Sep-2023,FY24,Pune,Maharashtra,Meesho,158,160750,991,176,47,62,8,5.1,5,36.1,11.9,Metro
Sep-2023,FY24,Hyderabad,Telangana,Amazon,833,972684,1171,1387,266,302,42,5.1,30,43.9,12.6,Metro
Sep-2023,FY24,Hyderabad,Telangana,Flipkart,568,789266,1393,942,212,283,73,12.9,16,30.9,5.3,Metro
Sep-2023,FY24,Hyderabad,Telangana,Ugaoo Website,731,727897,993,1035,282,222,54,7.5,37,30.1,13.9,Metro
Sep-2023,FY24,Hyderabad,Telangana,Blinkit,287,392452,1354,434,62,147,34,11.9,14,18.8,16.1,Metro
Sep-2023,FY24,Hyderabad,Telangana,Zepto,312,424164,1348,442,65,168,39,12.6,12,28.9,8.3,Metro
Sep-2023,FY24,Hyderabad,Telangana,Retail Store,775,1221199,1572,1117,178,368,51,6.7,20,30.5,10.8,Metro
Sep-2023,FY24,Hyderabad,Telangana,Corporate Gifting,322,308361,948,557,101,153,35,11.1,14,43.6,17.1,Metro
Sep-2023,FY24,Hyderabad,Telangana,Meesho,121,166254,1413,169,32,62,11,9.4,6,32.9,12.5,Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Amazon,532,833751,1559,822,144,291,47,9.0,15,24.9,6.3,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Flipkart,499,737083,1477,894,134,264,30,6.2,14,32.6,9.9,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Ugaoo Website,306,352448,1148,389,104,152,29,9.7,17,27.8,14.9,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Blinkit,277,378068,1369,334,58,109,21,7.8,16,19.9,12.7,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Zepto,206,197246,979,245,79,104,10,5.3,8,19.1,18.5,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Retail Store,541,613862,1141,634,155,189,38,7.2,17,30.1,8.0,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Corporate Gifting,233,226728,982,407,93,78,29,12.8,12,39.4,15.1,Non-Metro
Sep-2023,FY24,Chennai,Tamil Nadu,Meesho,52,46931,963,84,13,18,4,9.3,1,29.5,16.4,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Amazon,479,598843,1247,547,174,186,34,7.1,23,32.7,5.2,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Flipkart,268,264209,1000,302,73,139,26,9.9,14,28.4,6.6,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Ugaoo Website,360,426593,1172,614,139,197,36,10.1,7,26.3,13.1,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Blinkit,180,246109,1349,227,75,91,9,5.1,9,42.2,13.7,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Zepto,94,126364,1342,112,28,40,10,11.2,4,22.0,19.4,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Retail Store,274,397917,1464,325,73,84,19,7.0,8,29.8,12.6,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Corporate Gifting,203,273124,1360,258,74,89,16,8.2,4,38.8,7.9,Non-Metro
Sep-2023,FY24,Kolkata,West Bengal,Meesho,61,81346,1356,85,12,23,4,7.5,3,22.8,16.1,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Amazon,303,403584,1316,374,69,148,33,10.9,17,34.5,5.7,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Flipkart,390,584574,1499,690,145,184,48,12.4,9,43.4,6.1,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Ugaoo Website,227,335017,1468,292,76,114,25,11.3,8,24.1,15.4,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Blinkit,140,209814,1520,179,28,70,7,5.3,4,25.9,6.3,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Zepto,135,124828,912,176,24,40,14,10.6,7,39.9,18.5,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Retail Store,298,276208,913,431,119,110,24,8.3,6,43.2,9.9,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Corporate Gifting,131,182655,1392,149,33,64,8,6.8,6,40.9,14.4,Non-Metro
Sep-2023,FY24,Ahmedabad,Gujarat,Meesho,65,78387,1154,106,19,30,6,9.9,2,35.8,12.3,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Amazon,287,404848,1427,412,58,104,19,6.9,8,44.7,18.2,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Flipkart,151,196086,1274,207,38,67,14,9.3,5,35.2,8.8,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Ugaoo Website,166,234274,1435,212,55,68,20,12.5,9,18.7,19.0,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Blinkit,67,89196,1312,103,27,33,7,11.1,3,23.6,19.0,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Zepto,75,114257,1545,106,29,31,9,12.6,3,28.7,15.2,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Retail Store,237,379672,1593,324,64,107,20,8.5,5,40.0,14.7,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Corporate Gifting,95,90681,962,147,34,31,11,12.2,5,19.4,18.4,Non-Metro
Sep-2023,FY24,Jaipur,Rajasthan,Meesho,29,42996,1547,36,12,10,2,6.9,1,25.2,16.1,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Amazon,270,253118,928,420,106,83,33,12.5,13,29.4,19.4,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Flipkart,156,211376,1325,232,59,65,15,9.9,4,34.3,11.1,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Ugaoo Website,184,199153,1087,323,64,78,9,5.4,4,34.0,15.8,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Blinkit,98,161057,1595,155,31,36,5,5.6,4,41.8,8.5,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Zepto,66,70712,1071,113,26,20,6,9.5,2,29.2,14.8,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Retail Store,157,164623,1043,246,48,84,17,11.3,3,32.7,10.9,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Corporate Gifting,97,91458,994,110,23,51,9,9.7,4,44.8,14.9,Non-Metro
Sep-2023,FY24,Gurgaon,Haryana,Meesho,31,40745,1470,55,7,11,2,7.3,0,22.6,6.9,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Amazon,98,103610,1067,135,24,32,5,5.2,3,30.6,6.7,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Flipkart,104,141545,1373,142,19,31,9,8.9,4,33.8,14.2,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Ugaoo Website,63,91370,1408,94,18,26,4,7.0,2,44.2,11.3,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Blinkit,39,45532,1086,61,8,19,4,11.4,1,42.5,6.2,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Zepto,39,59141,1417,44,14,11,2,7.6,0,43.8,19.6,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Retail Store,98,143339,1430,175,31,31,11,11.7,2,37.1,16.9,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Corporate Gifting,44,42696,1059,57,17,19,2,6.7,2,25.3,17.0,Non-Metro
Sep-2023,FY24,Noida,Uttar Pradesh,Meesho,11,12618,1084,13,4,5,1,10.9,0,31.3,16.3,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Amazon,103,148661,1471,158,35,48,7,7.6,5,23.7,8.7,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Flipkart,86,104958,1180,148,18,43,6,7.3,3,36.1,19.0,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Ugaoo Website,71,110877,1492,118,13,30,5,8.2,2,23.5,8.3,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Blinkit,34,44052,1311,42,13,13,2,6.2,1,24.8,19.2,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Zepto,46,59598,1361,64,16,23,3,7.8,1,19.9,8.0,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Retail Store,82,99686,1189,131,28,40,9,11.2,3,29.9,19.4,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Corporate Gifting,46,38470,926,67,12,16,4,10.2,2,35.4,16.2,Non-Metro
Sep-2023,FY24,Nashik,Maharashtra,Meesho,13,12128,1259,16,4,4,0,6.9,0,38.7,19.5,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Amazon,153,191502,1282,206,46,67,11,7.3,7,38.4,18.5,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Flipkart,66,78685,1193,91,17,25,6,10.2,3,23.3,19.3,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Ugaoo Website,76,73425,966,116,19,27,8,11.7,3,23.9,11.8,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Blinkit,47,57068,1113,72,12,18,3,6.7,2,34.0,17.9,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Zepto,39,63028,1540,66,13,14,3,9.4,0,37.9,6.5,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Retail Store,74,84569,1099,120,24,25,3,5.3,3,26.2,14.2,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Corporate Gifting,49,63369,1312,64,18,18,4,10.0,1,23.6,11.2,Non-Metro
Sep-2023,FY24,Bhopal,Madhya Pradesh,Meesho,11,17977,1593,18,3,4,1,11.8,0,37.3,10.2,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Amazon,84,78500,903,140,19,33,10,12.2,3,24.0,12.6,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Flipkart,108,131778,1197,140,22,50,6,5.9,5,22.3,15.7,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Ugaoo Website,115,131897,1106,171,31,50,13,11.4,5,21.2,12.4,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Blinkit,46,54776,1238,76,11,21,3,7.5,1,41.6,16.6,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Zepto,29,34585,1027,32,10,13,2,9.5,1,26.5,10.5,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Retail Store,108,113066,1049,178,25,56,10,10.1,5,28.5,10.8,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Corporate Gifting,53,81026,1526,62,20,23,4,9.2,1,18.0,18.8,Non-Metro
Sep-2023,FY24,Indore,Madhya Pradesh,Meesho,17,17050,1124,26,3,6,1,6.1,0,29.6,14.8,Non-Metro
Oct-2023,FY24,Bengaluru,Karnataka,Amazon,5007,6960493,1391,8256,1943,2407,365,7.3,158,23.8,13.9,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Flipkart,2834,3384352,1194,4846,1146,1047,320,11.3,116,42.7,7.7,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Ugaoo Website,2335,3007717,1289,3610,537,1001,291,12.5,70,20.4,8.4,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Blinkit,762,1138117,1492,1232,150,409,40,5.3,39,22.6,13.8,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Zepto,1199,1828359,1522,1866,411,380,98,8.2,68,19.5,7.7,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Retail Store,3537,4517207,1278,6293,1354,1145,290,8.2,186,29.2,16.1,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Corporate Gifting,2176,3393320,1559,2666,852,809,217,10.0,91,40.2,5.6,Metro
Oct-2023,FY24,Bengaluru,Karnataka,Meesho,511,600441,1169,852,181,210,39,7.7,26,19.3,6.7,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Amazon,3941,4938500,1253,6653,727,1215,346,8.8,110,36.3,6.7,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Flipkart,3103,4905337,1582,4831,857,1025,245,7.9,165,24.2,18.8,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Ugaoo Website,2700,2311878,857,3356,668,1348,191,7.1,86,25.5,13.4,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Blinkit,986,947408,956,1442,243,414,110,11.2,53,18.4,8.9,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Zepto,844,1165511,1380,1205,262,384,63,7.5,46,25.3,18.2,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Retail Store,3230,3532612,1094,4453,1330,1373,306,9.5,68,25.0,10.0,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Corporate Gifting,1345,1454436,1084,2354,360,646,94,7.0,56,36.8,16.3,Metro
Oct-2023,FY24,Mumbai,Maharashtra,Meesho,458,441405,968,533,100,246,39,8.7,22,43.4,15.3,Metro
Oct-2023,FY24,Delhi,Delhi,Amazon,3202,3280146,1025,3779,891,1425,204,6.4,177,37.2,11.5,Metro
Oct-2023,FY24,Delhi,Delhi,Flipkart,1889,2592179,1370,2402,532,810,164,8.7,73,18.2,11.9,Metro
Oct-2023,FY24,Delhi,Delhi,Ugaoo Website,1887,1605565,850,2708,659,798,158,8.4,84,23.8,13.9,Metro
Oct-2023,FY24,Delhi,Delhi,Blinkit,722,1009758,1393,1284,150,236,74,10.3,41,20.3,18.9,Metro
Oct-2023,FY24,Delhi,Delhi,Zepto,863,816581,948,960,247,330,69,8.1,51,21.4,10.3,Metro
Oct-2023,FY24,Delhi,Delhi,Retail Store,2455,2866166,1167,2918,483,994,277,11.3,83,21.0,15.5,Metro
Oct-2023,FY24,Delhi,Delhi,Corporate Gifting,1084,1133762,1043,1676,340,498,67,6.2,28,33.2,16.0,Metro
Oct-2023,FY24,Delhi,Delhi,Meesho,320,299311,937,425,92,168,23,7.4,10,31.9,11.8,Metro
Oct-2023,FY24,Pune,Maharashtra,Amazon,2804,4316031,1539,4671,718,1454,350,12.5,62,28.9,8.7,Metro
Oct-2023,FY24,Pune,Maharashtra,Flipkart,1837,1613226,878,3147,446,692,202,11.0,101,27.7,9.7,Metro
Oct-2023,FY24,Pune,Maharashtra,Ugaoo Website,1428,1235787,862,1960,347,750,112,7.9,52,19.7,13.9,Metro
Oct-2023,FY24,Pune,Maharashtra,Blinkit,654,800542,1221,721,167,331,53,8.2,24,34.5,12.0,Metro
Oct-2023,FY24,Pune,Maharashtra,Zepto,582,560123,956,800,229,210,59,10.3,34,30.5,8.5,Metro
Oct-2023,FY24,Pune,Maharashtra,Retail Store,1557,2411481,1549,1862,375,819,155,10.0,67,21.4,19.2,Metro
Oct-2023,FY24,Pune,Maharashtra,Corporate Gifting,898,1161803,1290,1473,211,493,64,7.2,52,20.4,13.1,Metro
Oct-2023,FY24,Pune,Maharashtra,Meesho,263,336042,1263,348,84,107,22,8.5,12,41.7,11.9,Metro
Oct-2023,FY24,Hyderabad,Telangana,Amazon,1921,2823014,1470,3277,487,1004,215,11.2,70,30.1,10.5,Metro
Oct-2023,FY24,Hyderabad,Telangana,Flipkart,1460,1424340,976,2569,514,614,128,8.8,40,39.8,9.9,Metro
Oct-2023,FY24,Hyderabad,Telangana,Ugaoo Website,965,1393785,1444,1419,249,404,82,8.6,26,25.4,13.1,Metro
Oct-2023,FY24,Hyderabad,Telangana,Blinkit,569,826886,1445,865,139,285,46,8.1,20,20.3,15.1,Metro
Oct-2023,FY24,Hyderabad,Telangana,Zepto,408,417855,1013,637,101,164,34,8.4,22,34.6,19.5,Metro
Oct-2023,FY24,Hyderabad,Telangana,Retail Store,1071,1518566,1421,1374,261,562,137,12.8,34,41.0,6.5,Metro
Oct-2023,FY24,Hyderabad,Telangana,Corporate Gifting,450,677022,1508,507,131,239,32,7.2,26,21.4,19.9,Metro
Oct-2023,FY24,Hyderabad,Telangana,Meesho,263,382750,1467,319,92,87,30,11.6,12,24.1,5.6,Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Amazon,1043,1375871,1322,1376,301,434,96,9.3,56,27.9,9.0,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Flipkart,696,699816,1010,1191,173,231,80,11.5,26,30.7,16.4,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Ugaoo Website,461,629676,1363,636,125,212,25,5.6,27,37.5,8.9,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Blinkit,288,368965,1278,388,52,116,36,12.7,10,33.1,9.2,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Zepto,330,424304,1271,443,112,173,27,8.4,12,30.5,16.7,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Retail Store,578,508353,876,686,155,200,36,6.4,25,32.8,17.9,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Corporate Gifting,524,786034,1499,579,209,287,34,6.6,22,28.9,9.8,Non-Metro
Oct-2023,FY24,Chennai,Tamil Nadu,Meesho,143,190337,1326,252,32,75,18,12.8,3,19.4,16.5,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Amazon,529,667592,1254,898,165,165,34,6.6,25,33.3,10.0,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Flipkart,482,666233,1386,814,96,241,49,10.3,10,31.6,7.3,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Ugaoo Website,581,570039,980,724,225,238,40,6.9,20,28.6,16.6,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Blinkit,234,358648,1517,297,47,127,28,12.3,10,23.9,19.2,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Zepto,199,294183,1461,340,59,73,23,11.8,7,34.3,6.1,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Retail Store,634,575116,900,777,231,341,42,6.7,33,34.6,8.2,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Corporate Gifting,264,294584,1098,377,54,85,28,10.7,8,38.7,16.4,Non-Metro
Oct-2023,FY24,Kolkata,West Bengal,Meesho,139,166934,1210,172,29,55,13,9.8,5,44.4,5.5,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Amazon,499,628317,1267,715,123,251,32,6.5,21,36.1,7.7,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Flipkart,545,737165,1345,674,221,201,61,11.3,32,34.6,9.0,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Ugaoo Website,433,494466,1143,477,159,212,34,7.9,23,39.1,14.2,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Blinkit,226,339562,1509,368,54,120,16,7.5,10,35.7,16.1,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Zepto,152,230334,1529,251,34,60,16,11.1,9,38.3,8.1,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Retail Store,437,619380,1427,687,146,216,34,7.9,15,24.4,7.4,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Corporate Gifting,219,325410,1490,314,61,69,24,11.3,12,28.0,14.8,Non-Metro
Oct-2023,FY24,Ahmedabad,Gujarat,Meesho,76,74459,975,127,18,35,8,11.8,4,30.1,13.0,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Amazon,372,586077,1568,570,78,136,34,9.4,13,18.1,7.4,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Flipkart,322,287156,892,527,59,138,28,8.8,7,20.0,7.7,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Ugaoo Website,249,325395,1325,327,95,105,17,7.1,11,30.7,19.3,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Blinkit,144,123215,866,188,43,46,10,7.5,7,44.4,15.6,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Zepto,83,124093,1547,100,28,38,4,5.4,2,27.2,9.5,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Retail Store,334,318446,952,510,103,148,30,9.0,10,19.8,19.0,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Corporate Gifting,134,151455,1140,159,34,47,17,12.9,3,44.3,13.6,Non-Metro
Oct-2023,FY24,Jaipur,Rajasthan,Meesho,46,64377,1468,75,11,21,3,8.5,2,28.5,6.0,Non-Metro
Oct-2023,FY24,Gurgaon,Haryana,Amazon,417,397910,950,735,116,183,31,7.6,23,19.8,14.8,Non-Metro
Oct-2023,FY24,Gurgaon,Haryana,Flipkart,325,369724,1145,582,83,127,16,5.2,18,20.6,13.0,Non-Metro
Oct-2023,FY24,Gurgaon,Haryana,Ugaoo Website,213,207110,955,311,74,76,11,5.5,12,36.8,18.5,Non-Metro
Oct-2023,FY24,Gurgaon,Haryana,Blinkit,125,124832,977,211,47,40,13,10.6,4,33.6,19.7,Non-Metro
Oct-2023,FY24,Gurgaon,Haryana,Zepto,105,135973,1299,174,34,42,11,11.3,3,30.8,5.2,Non-Metro
Oct-2023,FY24,Gurgaon,Haryana,Retail Store,362,479007,1320,550,97,149,18,5.1,8,24.0,12.9,Non-Metro
