order_id,customer_id,order_date,order_month,order_quarter,channel,city,state,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,gross_value_inr,order_value,delivery_days,payment_mode,order_status,is_gift_order,replacement_claimed,delivery_rating,fy,gender,age,segment,acquisition_channel,nps_score,app_user,cost_price_inr,gross_margin_pct,maintenance_level,is_bestseller,profit,profit_margin,final_price,is_returned,year,month,month_name,quarter,risk_flag,order_month_n,order_week,order_day_of_week,age_band,delivery_speed,delivery_rating_flag,is_delivered
UGA2318646,CUST004722,2024-06-24,Jun-2024,Q2 FY25,Flipkart,Jaipur,Rajasthan,PL018,Echeveria Set of 3,Live Plants,Succulents,2,299,10,598,538.0,1.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,38,Loyal,Instagram,6,App User,95,68.2,Very Low,Standard,366.92,68.2,269.0,No,2024,6,Jun,2,Low Risk,6,26,Monday,36-45,1-2 Days,Rated,1
UGA2318647,CUST011426,2024-09-04,Sep-2024,Q3 FY25,Amazon,Mumbai,Maharashtra,SD002,Spinach Seeds (50g),Seeds,Vegetable Seeds,2,69,0,138,138.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,38,New,Instagram,7,App User,14,79.7,Low,Standard,109.99,79.7,69.0,No,2024,9,Sep,3,Low Risk,9,36,Wednesday,36-45,3-4 Days,Rated,1
UGA2318648,CUST003720,2024-09-03,Sep-2024,Q3 FY25,Ugaoo Website,Pune,Maharashtra,PL015,Marigold Seedling,Live Plants,Outdoor Plants,1,129,0,129,129.0,2.0,UPI,Delivered,Gift,Not Claimed,5.0,2024-25,Female,21,Loyal,Google Ads,6,App User,40,69.0,Medium,Standard,89.01,69.0,129.0,No,2024,9,Sep,3,Low Risk,9,36,Tuesday,18-25,1-2 Days,Rated,1
UGA2318649,CUST001081,2023-12-06,Dec-2023,Q4 FY24,Corporate Gifting,Mumbai,Maharashtra,PL005,Golden Pothos,Live Plants,Indoor Plants,2,199,0,398,1499.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,21,New,Organic Search,5,App User,60,69.8,Very Low,Bestseller,1046.3,69.8,749.5,No,2023,12,Dec,4,Low Risk,12,49,Wednesday,18-25,3-4 Days,Rated,1
UGA2318650,CUST002497,2024-06-16,Jun-2024,Q2 FY25,Amazon,Kolkata,West Bengal,SD004,Chilli Hybrid Seeds,Seeds,Vegetable Seeds,4,99,0,396,396.0,4.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,58,Returning,Amazon,9,App User,22,77.8,Low,Standard,308.09,77.8,99.0,No,2024,6,Jun,2,Low Risk,6,24,Sunday,46-60,5+ Days,Rated,1
UGA2318651,CUST000139,2025-03-28,Mar-2025,Q1 FY25,Flipkart,Mumbai,Maharashtra,TL003,Premium Potting Mix 5kg,Tools,Soil & Media,2,399,10,798,718.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,23,New,Word of Mouth,10,App User,130,67.4,Not Applicable,Standard,483.93,67.4,359.0,No,2025,3,Mar,1,Low Risk,3,13,Friday,18-25,3-4 Days,Rated,1
UGA2318652,CUST010416,2023-07-23,Jul-2023,Q3 FY24,Retail Store,Bengaluru,Karnataka,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,1,1074,10,1099,989.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,58,New,Instagram,6,App User,430,60.9,Not Applicable,Standard,602.3,60.9,989.0,No,2023,7,Jul,3,Low Risk,7,29,Sunday,46-60,1-2 Days,Rated,1
UGA2318653,CUST007243,2023-11-10,Nov-2023,Q4 FY24,Retail Store,Bengaluru,Karnataka,PT004,Classic Terracotta 6in,Pots & Planters,Terracotta Pots,3,219,0,657,1215.0,2.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2023-24,Female,43,New,Word of Mouth,5,Non-App User,70,68.0,Not Applicable,Standard,826.2,68.0,405.0,No,2023,11,Nov,4,Low Risk,11,45,Friday,36-45,1-2 Days,No Rating,0
UGA2318654,CUST010585,2024-07-28,Jul-2024,Q3 FY25,Flipkart,Mumbai,Maharashtra,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,15,349,297.0,3.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Female,43,New,Google Ads,5,Non-App User,110,68.5,Not Applicable,Bestseller,203.44,68.5,297.0,No,2024,7,Jul,3,Low Risk,7,30,Sunday,36-45,3-4 Days,No Rating,0
UGA2318655,CUST005960,2023-11-29,Nov-2023,Q4 FY24,Ugaoo Website,Bengaluru,Karnataka,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Ceramic Pots,1,649,0,649,649.0,3.0,Net Banking,Delivered,Gift,Not Claimed,5.0,2023-24,Female,38,Returning,Instagram,10,Non-App User,210,67.6,Not Applicable,Standard,438.72,67.6,649.0,No,2023,11,Nov,4,Low Risk,11,48,Wednesday,36-45,3-4 Days,Rated,1
UGA2318656,CUST008657,2024-07-30,Jul-2024,Q3 FY25,Amazon,Hyderabad,Telangana,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Ceramic Pots,1,649,5,649,617.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,52,Loyal,Amazon,6,Non-App User,210,67.6,Not Applicable,Standard,417.09,67.6,617.0,No,2024,7,Jul,3,Low Risk,7,31,Tuesday,46-60,1-2 Days,Rated,1
UGA2318657,CUST010819,2024-06-05,Jun-2024,Q2 FY25,Amazon,Chennai,Tamil Nadu,SD002,Spinach Seeds (50g),Seeds,Vegetable Seeds,4,69,5,276,262.0,2.0,UPI,Returned,Standard,Claimed,No Rating,2024-25,Female,33,Loyal,Google Ads,7,Non-App User,14,79.7,Low,Standard,208.81,79.7,65.5,Yes,2024,6,Jun,2,Low Risk,6,23,Wednesday,26-35,1-2 Days,No Rating,0
UGA2318658,CUST011841,2023-04-17,Apr-2023,Q2 FY24,Zepto,Delhi,Delhi,PL017,Cactus Mix (3 pack),Live Plants,Succulents,3,219,0,657,657.0,0.5,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Male,29,Loyal,Amazon,7,App User,65,70.3,Very Low,Standard,461.87,70.3,219.0,No,2023,4,Apr,2,Low Risk,4,16,Monday,26-35,1-2 Days,Rated,1
UGA2318659,CUST010189,2024-10-14,Oct-2024,Q4 FY25,Amazon,Kolkata,West Bengal,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Ceramic Pots,1,399,5,399,587.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,42,Returning,Google Ads,9,App User,135,66.2,Not Applicable,Bestseller,388.59,66.2,587.0,No,2024,10,Oct,4,Low Risk,10,42,Monday,36-45,1-2 Days,Rated,1
UGA2318660,CUST005077,2023-04-14,Apr-2023,Q2 FY24,Amazon,Delhi,Delhi,PL016,Aloe Vera,Live Plants,Succulents,1,249,20,249,199.0,2.0,Debit Card,Cancelled,Standard,Not Claimed,No Rating,2023-24,Male,34,New,Instagram,9,App User,80,67.9,Very Low,Bestseller,135.12,67.9,199.0,No,2023,4,Apr,2,Low Risk,4,15,Friday,26-35,1-2 Days,No Rating,0
UGA2318661,CUST003777,2023-12-29,Dec-2023,Q4 FY24,Zepto,Bengaluru,Karnataka,PL014,Ixora,Live Plants,Outdoor Plants,1,269,15,269,229.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,24,Returning,Instagram,10,Non-App User,85,68.4,Medium,Standard,156.64,68.4,229.0,No,2023,12,Dec,4,Low Risk,12,52,Friday,18-25,1-2 Days,Rated,1
UGA2318662,CUST009290,2024-03-22,Mar-2024,Q1 FY24,Corporate Gifting,Delhi,Delhi,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Grow Bags,1,269,15,269,1499.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,35,Returning,Organic Search,7,App User,80,70.3,Not Applicable,Standard,1053.8,70.3,1499.0,No,2024,3,Mar,1,Low Risk,3,12,Friday,26-35,3-4 Days,Rated,1
UGA2318663,CUST011358,2024-12-20,Dec-2024,Q4 FY25,Ugaoo Website,Mumbai,Maharashtra,TL002,Watering Can 2L,Tools,Watering,2,299,20,598,836.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,47,Returning,Email,7,Non-App User,95,68.2,Not Applicable,Standard,570.15,68.2,418.0,No,2024,12,Dec,4,Low Risk,12,51,Friday,46-60,3-4 Days,Rated,1
UGA2318664,CUST001914,2023-07-06,Jul-2023,Q3 FY24,Flipkart,Hyderabad,Telangana,PL015,Marigold Seedling,Live Plants,Outdoor Plants,2,129,15,258,219.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,33,Returning,Organic Search,6,App User,40,69.0,Medium,Standard,151.11,69.0,109.5,No,2023,7,Jul,3,Low Risk,7,27,Thursday,26-35,1-2 Days,Rated,1
UGA2318665,CUST004171,2024-11-20,Nov-2024,Q4 FY25,Flipkart,Chennai,Tamil Nadu,TL002,Watering Can 2L,Tools,Watering,1,299,0,299,299.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,36,New,Word of Mouth,7,Non-App User,95,68.2,Not Applicable,Standard,203.92,68.2,299.0,No,2024,11,Nov,4,Low Risk,11,47,Wednesday,36-45,3-4 Days,Rated,1
UGA2318666,CUST007193,2025-02-05,Feb-2025,Q1 FY25,Blinkit,Hyderabad,Telangana,SD008,Methi Seeds (100g),Seeds,Herb Seeds,1,49,20,49,50.0,0.5,COD,Delivered,Standard,Not Claimed,4.0,2024-25,Female,21,New,Organic Search,5,Non-App User,10,79.6,Low,Standard,39.8,79.6,50.0,No,2025,2,Feb,1,Low Risk,2,6,Wednesday,18-25,1-2 Days,Rated,1
UGA2318667,CUST005184,2024-06-03,Jun-2024,Q2 FY25,Ugaoo Website,Delhi,Delhi,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Chemical Fert.,1,299,5,299,284.0,2.0,UPI,Delivered,Gift,Not Claimed,4.0,2024-25,Female,36,New,Organic Search,5,App User,95,68.2,Not Applicable,Standard,193.69,68.2,284.0,No,2024,6,Jun,2,Low Risk,6,23,Monday,36-45,1-2 Days,Rated,1
UGA2318668,CUST010922,2024-10-20,Oct-2024,Q4 FY25,Ugaoo Website,Chennai,Tamil Nadu,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Ceramic Pots,1,319,15,319,420.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,21,Loyal,Google Ads,6,App User,105,67.1,Not Applicable,Standard,281.82,67.1,420.0,No,2024,10,Oct,4,Low Risk,10,42,Sunday,18-25,1-2 Days,Rated,1
UGA2318669,CUST006902,2024-04-13,Apr-2024,Q2 FY25,Flipkart,Bengaluru,Karnataka,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,1,399,0,399,399.0,4.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,40,Loyal,Influencer,6,Non-App User,130,67.4,High,Standard,268.93,67.4,399.0,No,2024,4,Apr,2,Low Risk,4,15,Saturday,36-45,3-4 Days,Rated,1
UGA2318670,CUST005852,2023-09-02,Sep-2023,Q3 FY24,Retail Store,Nashik,Maharashtra,PL012,Hibiscus – Pink,Live Plants,Outdoor Plants,1,349,0,349,349.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,31,New,Email,9,Non-App User,110,68.5,Medium,Standard,239.06,68.5,349.0,No,2023,9,Sep,3,Low Risk,9,35,Saturday,26-35,3-4 Days,Rated,1
UGA2318671,CUST008776,2024-04-28,Apr-2024,Q2 FY25,Ugaoo Website,Ahmedabad,Gujarat,PL003,Snake Plant (Sansevieria),Live Plants,Indoor Plants,2,349,0,698,698.0,4.0,Credit Card,Delivered,Standard,Not Claimed,5.0,2024-25,Female,36,Loyal,Amazon,6,Non-App User,100,71.3,Very Low,Bestseller,497.67,71.3,349.0,No,2024,4,Apr,2,Low Risk,4,17,Sunday,36-45,3-4 Days,Rated,1
UGA2318672,CUST011922,2023-10-08,Oct-2023,Q4 FY24,Flipkart,Mumbai,Maharashtra,SD002,Spinach Seeds (50g),Seeds,Vegetable Seeds,1,69,0,69,106.0,4.5,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Male,44,Loyal,Organic Search,7,Non-App User,14,79.7,Low,Standard,84.48,79.7,106.0,No,2023,10,Oct,4,Low Risk,10,40,Sunday,36-45,5+ Days,Rated,1
UGA2318673,CUST002142,2024-05-01,May-2024,Q2 FY25,Flipkart,Delhi,Delhi,PL009,Rubber Plant,Live Plants,Indoor Plants,2,549,0,1098,1098.0,1.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,41,Loyal,Word of Mouth,9,Non-App User,180,67.2,Low,Standard,737.86,67.2,549.0,No,2024,5,May,2,Low Risk,5,18,Wednesday,36-45,1-2 Days,Rated,1
UGA2318674,CUST005685,2024-02-18,Feb-2024,Q1 FY24,Amazon,Mumbai,Maharashtra,PL008,Money Plant (Epipremnum),Live Plants,Indoor Plants,2,179,15,358,395.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,44,New,Google Ads,6,App User,50,72.1,Very Low,Bestseller,284.79,72.1,197.5,No,2024,2,Feb,1,Low Risk,2,7,Sunday,36-45,3-4 Days,Rated,1
UGA2318675,CUST002608,2024-07-26,Jul-2024,Q3 FY25,Flipkart,Bengaluru,Karnataka,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,3,219,15,657,558.0,4.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,42,New,Organic Search,10,App User,70,68.0,Not Applicable,Standard,379.44,68.0,186.0,No,2024,7,Jul,3,Low Risk,7,30,Friday,36-45,3-4 Days,Rated,1
UGA2318676,CUST002797,2023-08-13,Aug-2023,Q3 FY24,Blinkit,Mumbai,Maharashtra,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,2,399,5,798,758.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,24,Returning,Organic Search,9,App User,130,67.4,High,Standard,510.89,67.4,379.0,No,2023,8,Aug,3,Low Risk,8,32,Sunday,18-25,1-2 Days,Rated,1
UGA2318677,CUST011654,2024-05-04,May-2024,Q2 FY25,Ugaoo Website,Delhi,Delhi,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,3,219,5,657,624.0,2.0,UPI,Returned,Standard,Not Claimed,No Rating,2024-25,Female,29,Returning,Google Ads,10,Non-App User,70,68.0,Not Applicable,Standard,424.32,68.0,208.0,No,2024,5,May,2,Low Risk,5,18,Saturday,26-35,1-2 Days,No Rating,0
UGA2318678,CUST000180,2023-11-02,Nov-2023,Q4 FY24,Ugaoo Website,Mumbai,Maharashtra,TL001,Garden Pruner – Stainless,Tools,Pruning Tools,2,449,10,898,808.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,30,New,Word of Mouth,9,App User,145,67.7,Not Applicable,Standard,547.02,67.7,404.0,No,2023,11,Nov,4,Low Risk,11,44,Thursday,26-35,3-4 Days,Rated,1
UGA2318679,CUST010152,2024-12-14,Dec-2024,Q4 FY25,Amazon,Delhi,Delhi,SD005,Marigold Seeds,Seeds,Flower Seeds,4,79,0,316,316.0,4.5,Credit Card,Delivered,Standard,Not Claimed,3.0,2024-25,Female,23,Returning,Influencer,8,App User,16,79.7,Low,Standard,251.85,79.7,79.0,No,2024,12,Dec,4,Low Risk,12,50,Saturday,18-25,5+ Days,Rated,1
UGA2318680,CUST010945,2024-03-20,Mar-2024,Q1 FY24,Amazon,Mumbai,Maharashtra,PL002,Peace Lily,Live Plants,Indoor Plants,4,299,10,1196,1076.0,2.0,Credit Card,Delivered,Standard,Not Claimed,4.0,2023-24,Female,30,New,Email,10,Non-App User,90,69.9,Low,Standard,752.12,69.9,269.0,No,2024,3,Mar,1,Low Risk,3,12,Wednesday,26-35,1-2 Days,Rated,1
UGA2318681,CUST009690,2023-12-14,Dec-2023,Q4 FY24,Ugaoo Website,Mumbai,Maharashtra,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,2,1074,0,2198,2198.0,1.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,45,New,Google Ads,5,App User,430,60.9,Not Applicable,Standard,1338.58,60.9,1099.0,No,2023,12,Dec,4,Low Risk,12,50,Thursday,36-45,1-2 Days,Rated,1
UGA2318682,CUST009391,2023-09-02,Sep-2023,Q3 FY24,Flipkart,Bengaluru,Karnataka,SD003,Coriander Seeds (50g),Seeds,Vegetable Seeds,1,59,20,59,47.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,35,New,Instagram,6,App User,12,79.7,Low,Standard,37.46,79.7,47.0,No,2023,9,Sep,3,Low Risk,9,35,Saturday,26-35,3-4 Days,Rated,1
UGA2318683,CUST011996,2023-05-25,May-2023,Q2 FY24,Amazon,Delhi,Delhi,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Ceramic Pots,1,399,15,399,339.0,4.0,UPI,Returned,Standard,Not Claimed,No Rating,2023-24,Male,21,Loyal,Instagram,9,Non-App User,135,66.2,Not Applicable,Bestseller,224.42,66.2,339.0,No,2023,5,May,2,Low Risk,5,21,Thursday,18-25,3-4 Days,No Rating,0
UGA2318684,CUST000604,2023-05-06,May-2023,Q2 FY24,Blinkit,Chennai,Tamil Nadu,SD003,Coriander Seeds (50g),Seeds,Vegetable Seeds,4,59,15,236,201.0,0.5,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,27,New,Instagram,10,App User,12,79.7,Low,Standard,160.2,79.7,50.25,No,2023,5,May,2,Low Risk,5,18,Saturday,26-35,1-2 Days,Rated,1
UGA2318685,CUST005860,2023-12-18,Dec-2023,Q4 FY24,Flipkart,Mumbai,Maharashtra,GF002,Plant Parent Gift Box,Gifting,Gift Boxes,1,1074,5,1649,1567.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,37,Loyal,Instagram,7,App User,660,60.0,Not Applicable,Standard,940.2,60.0,1567.0,No,2023,12,Dec,4,Low Risk,12,51,Monday,36-45,3-4 Days,Rated,1
UGA2318686,CUST004791,2024-01-08,Jan-2024,Q1 FY24,Amazon,Bengaluru,Karnataka,PL012,Hibiscus – Pink,Live Plants,Outdoor Plants,3,349,0,1047,1047.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,26,New,Organic Search,10,App User,110,68.5,Medium,Standard,717.2,68.5,349.0,No,2024,1,Jan,1,Low Risk,1,2,Monday,26-35,1-2 Days,Rated,1
UGA2318687,CUST008446,2024-08-18,Aug-2024,Q3 FY25,Meesho,Mumbai,Maharashtra,SD006,Sunflower Seeds,Seeds,Flower Seeds,2,99,0,198,198.0,2.0,Credit Card,Delivered,Gift,Not Claimed,3.0,2024-25,Female,34,New,Amazon,9,App User,20,79.8,Low,Standard,158.0,79.8,99.0,No,2024,8,Aug,3,Low Risk,8,33,Sunday,26-35,1-2 Days,Rated,1
UGA2318688,CUST010888,2023-04-24,Apr-2023,Q2 FY24,Retail Store,Bhopal,Madhya Pradesh,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,4,1074,0,4796,2364.5,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,48,Loyal,Google Ads,10,Non-App User,390,67.5,Not Applicable,Standard,1569.46,67.5,1199.0,No,2023,4,Apr,2,Low Risk,4,17,Monday,46-60,3-4 Days,Rated,1
UGA2318689,CUST003401,2024-08-16,Aug-2024,Q3 FY25,Retail Store,Mumbai,Maharashtra,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,1,1074,5,1199,1139.0,4.0,Debit Card,Delivered,Standard,Not Claimed,3.0,2024-25,Male,53,Loyal,Instagram,7,Non-App User,390,67.5,Not Applicable,Standard,768.82,67.5,1139.0,No,2024,8,Aug,3,Low Risk,8,33,Friday,46-60,3-4 Days,Rated,1
UGA2318690,CUST001071,2024-10-16,Oct-2024,Q4 FY25,Flipkart,Kolkata,West Bengal,PL010,Aglaonema Red,Live Plants,Indoor Plants,1,649,20,649,519.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,21,Returning,Amazon,8,App User,210,67.6,Low,Standard,350.84,67.6,519.0,No,2024,10,Oct,4,Low Risk,10,42,Wednesday,18-25,1-2 Days,Rated,1
UGA2318691,CUST011361,2024-11-07,Nov-2024,Q4 FY25,Amazon,Chennai,Tamil Nadu,TL004,Pebbles Decorative 500g,Tools,Décor,1,179,0,179,179.0,4.5,UPI,Returned,Standard,Not Claimed,No Rating,2024-25,Female,33,New,Word of Mouth,5,App User,55,69.3,Not Applicable,Standard,124.05,69.3,179.0,No,2024,11,Nov,4,Low Risk,11,45,Thursday,26-35,5+ Days,No Rating,0
UGA2318692,CUST007599,2024-06-02,Jun-2024,Q2 FY25,Flipkart,Hyderabad,Telangana,PL020,Bamboo Palm,Live Plants,Air Purifiers,2,799,0,1598,1598.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,32,Loyal,Word of Mouth,10,App User,270,66.2,Low,Standard,1057.88,66.2,799.0,No,2024,6,Jun,2,Low Risk,6,22,Sunday,26-35,1-2 Days,Rated,1
UGA2318693,CUST011806,2024-03-09,Mar-2024,Q1 FY24,Retail Store,Pune,Maharashtra,TL005,Moisture Meter,Tools,Gadgets,3,649,0,1947,1947.0,1.0,Net Banking,Delivered,Standard,Not Claimed,5.0,2023-24,Female,35,New,Organic Search,10,Non-App User,200,69.2,Not Applicable,Standard,1347.32,69.2,649.0,No,2024,3,Mar,1,Low Risk,3,10,Saturday,26-35,1-2 Days,Rated,1
UGA2318694,CUST007613,2023-05-11,May-2023,Q2 FY24,Blinkit,Bengaluru,Karnataka,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,4,1074,5,4796,999.0,0.5,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Male,32,New,Google Ads,8,App User,390,67.5,Not Applicable,Standard,674.32,67.5,249.75,No,2023,5,May,2,Low Risk,5,19,Thursday,26-35,1-2 Days,Rated,1
UGA2318695,CUST002464,2023-06-15,Jun-2023,Q2 FY24,Ugaoo Website,Mumbai,Maharashtra,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Chemical Fert.,3,299,0,897,897.0,4.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,27,Returning,Instagram,6,App User,95,68.2,Not Applicable,Standard,611.75,68.2,299.0,No,2023,6,Jun,2,Low Risk,6,24,Thursday,26-35,3-4 Days,Rated,1
UGA2318696,CUST011332,2023-07-06,Jul-2023,Q3 FY24,Flipkart,Pune,Maharashtra,PL004,Fiddle Leaf Fig,Live Plants,Indoor Plants,1,799,15,799,679.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,44,Returning,Amazon,8,App User,300,62.5,Medium,Standard,424.38,62.5,679.0,No,2023,7,Jul,3,Low Risk,7,27,Thursday,36-45,1-2 Days,Rated,1
UGA2318697,CUST006111,2025-01-18,Jan-2025,Q1 FY25,Amazon,Delhi,Delhi,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,1,219,10,219,197.0,4.0,UPI,Returned,Standard,Claimed,No Rating,2024-25,Female,47,Returning,Instagram,7,Non-App User,70,68.0,Not Applicable,Standard,133.96,68.0,197.0,Yes,2025,1,Jan,1,Low Risk,1,3,Saturday,46-60,3-4 Days,No Rating,0
UGA2318698,CUST009715,2023-04-15,Apr-2023,Q2 FY24,Ugaoo Website,Pune,Maharashtra,PL019,Areca Palm,Live Plants,Air Purifiers,1,749,20,749,599.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,35,Returning,Word of Mouth,6,App User,250,66.6,Low,Standard,398.93,66.6,599.0,No,2023,4,Apr,2,Low Risk,4,15,Saturday,26-35,3-4 Days,Rated,1
UGA2318699,CUST009684,2024-11-29,Nov-2024,Q4 FY25,Retail Store,Bengaluru,Karnataka,GF003,Festive Diwali Plant Hamper,Gifting,Festive Hampers,2,1074,20,5498,2364.5,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,31,New,Email,9,App User,1100,60.0,Not Applicable,Bestseller,1569.46,60.0,4068.0,No,2024,11,Nov,4,Low Risk,11,48,Friday,26-35,1-2 Days,Rated,1
UGA2318700,CUST004668,2024-05-19,May-2024,Q2 FY25,Flipkart,Bengaluru,Karnataka,SD004,Chilli Hybrid Seeds,Seeds,Vegetable Seeds,4,99,0,396,396.0,2.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Female,30,Returning,Influencer,9,Non-App User,22,77.8,Low,Standard,308.09,77.8,99.0,No,2024,5,May,2,Low Risk,5,20,Sunday,26-35,1-2 Days,No Rating,0
UGA2318701,CUST010220,2023-10-10,Oct-2023,Q4 FY24,Amazon,Mumbai,Maharashtra,PL018,Echeveria Set of 3,Live Plants,Succulents,1,299,10,299,416.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,21,New,Organic Search,8,App User,95,68.2,Very Low,Standard,283.71,68.2,416.0,No,2023,10,Oct,4,Low Risk,10,41,Tuesday,18-25,3-4 Days,Rated,1
UGA2318702,CUST009136,2024-02-07,Feb-2024,Q1 FY24,Blinkit,Chennai,Tamil Nadu,PL018,Echeveria Set of 3,Live Plants,Succulents,1,299,5,299,284.0,0.5,UPI,Returned,Standard,Claimed,No Rating,2023-24,Male,21,Returning,Word of Mouth,10,Non-App User,95,68.2,Very Low,Standard,193.69,68.2,284.0,Yes,2024,2,Feb,1,Low Risk,2,6,Wednesday,18-25,1-2 Days,No Rating,0
UGA2318703,CUST011791,2024-04-24,Apr-2024,Q2 FY25,Retail Store,Hyderabad,Telangana,FR004,Bone Meal Fertiliser (500g),Fertilisers,Organic Fert.,2,299,0,598,598.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,31,New,Organic Search,6,App User,100,66.6,Not Applicable,Standard,398.27,66.6,299.0,No,2024,4,Apr,2,Low Risk,4,17,Wednesday,26-35,3-4 Days,Rated,1
UGA2318704,CUST003589,2023-08-21,Aug-2023,Q3 FY24,Ugaoo Website,Delhi,Delhi,PT004,Classic Terracotta 6in,Pots & Planters,Terracotta Pots,1,219,15,219,186.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,31,New,Word of Mouth,6,App User,70,68.0,Not Applicable,Standard,126.48,68.0,186.0,No,2023,8,Aug,3,Low Risk,8,34,Monday,26-35,1-2 Days,Rated,1
UGA2318705,CUST000588,2024-09-28,Sep-2024,Q3 FY25,Flipkart,Mumbai,Maharashtra,PL006,ZZ Plant,Live Plants,Indoor Plants,2,499,10,998,898.0,4.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,31,New,Instagram,5,App User,160,67.9,Very Low,Standard,609.74,67.9,449.0,No,2024,9,Sep,3,Low Risk,9,39,Saturday,26-35,3-4 Days,Rated,1
UGA2318706,CUST002085,2024-07-25,Jul-2024,Q3 FY25,Flipkart,Hyderabad,Telangana,TL001,Garden Pruner – Stainless,Tools,Pruning Tools,1,449,20,449,359.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,21,Loyal,Influencer,10,App User,145,67.7,Not Applicable,Standard,243.04,67.7,359.0,No,2024,7,Jul,3,Low Risk,7,30,Thursday,18-25,1-2 Days,Rated,1
